url,product_id,ref,main_title,description,full_path,color,current_price,previous_price,available_sizes,all_sizes,images,outlet_color,excluweb_color,material,brand,discounted,Category,Color,Material
['https://www.luisaviaroma.com/en-us/p/max-mara/women/81I-CD5006?ColorId=MDAx0&lvrid=_p_dLCG_gw'],81I-CD5006,81I-CD5006,nogara double breasted midi coat,front button closure button cuffs two side pockets model is wearing a size 42 made in italy,"[['women', 'MAX MARA']]",light beige_001,5390.0,5390.0,"['34 IT', '36 IT', '38 IT', '40 IT', '42 IT', '44 IT', '46 IT']","['42 IT', '36 IT', '46 IT', '38 IT', '34 IT', '40 IT', '44 IT']","['https://images.lvrcdn.com/c/2024/07/15/123ea3d9-2549-4e45-b311-ed5a105323cf/86da2b88-2619-4d9e-9364-0bf07084dabe20240716144318.JPG', 'https://images.lvrcdn.com/c/2024/07/15/5f3896f3-0bb6-4cd3-9b5f-509d9f13aa00/ad480c6c-85e3-4c7b-aa4a-a2c4dd89c08620240719094541.JPG', 'https://images.lvrcdn.com/c/2024/07/15/5f3896f3-0bb6-4cd3-9b5f-509d9f13aa00/2b29c038-84ae-4132-9514-64632b63bf4a20240719094544.JPG', 'https://images.lvrcdn.com/c/2024/07/15/5f3896f3-0bb6-4cd3-9b5f-509d9f13aa00/1ff81b32-3f36-47f7-8561-26a398abea7320240719094547.JPG', 'https://images.lvrcdn.com/c/2024/07/15/123ea3d9-2549-4e45-b311-ed5a105323cf/9cc5d0d0-63a0-4b83-8ae3-d972d10df55320240716144316.JPG', 'https://images.lvrcdn.com/c/2024/07/15/123ea3d9-2549-4e45-b311-ed5a105323cf/034da47f-ee57-48b5-add6-c78b46007ab420240716144313.JPG']",False,False,"70% Virgin Wool, 30% Cashmere",max mara,False,Coat,Light Beige,"Virgin Wool, Cashmere"
['https://www.luisaviaroma.com/en-us/p/s-max-mara/women/80I-519032?ColorId=MDA50&lvrid=_p_d5K2_gw'],80I-519032,80I-519032,gorizia logo knit sweatshirt,non-detachable hood with drawstring ribbed cuffs and hem front intarsia logo model is wearing a size s,"[['women', ""'S MAX MARA""]]",black_009,262.0,1050.0,['XS'],['XS'],"['https://images.lvrcdn.com/c/2024/05/13/b4a2cff0-84c5-4b5d-8bf6-e35b44b9342a/48c90264-3bd4-4d09-9792-e343da78e74120240514125020.JPG', 'https://images.lvrcdn.com/c/2024/05/13/ae9edd88-9989-4bde-8a24-583788c884a3/e9cf3482-a4a1-495b-8f77-8b1b5024102220240514102111.JPG', 'https://images.lvrcdn.com/c/2024/05/13/ae9edd88-9989-4bde-8a24-583788c884a3/a6132005-b37b-4a5b-8eb9-81be99146c6220240514102115.JPG', 'https://images.lvrcdn.com/c/2024/05/13/b4a2cff0-84c5-4b5d-8bf6-e35b44b9342a/aca73439-672a-4542-940e-483508ce2e9720240514125017.JPG', 'https://images.lvrcdn.com/c/2024/05/13/b4a2cff0-84c5-4b5d-8bf6-e35b44b9342a/c24978ce-b810-40b9-8194-c3a61419fb1a20240514125013.JPG']",False,False,"80% Wool, 20% Cashmere",'s max mara,True,Sweatshirt,Black,"Wool, Cashmere"
['https://www.luisaviaroma.com/en-us/p/max-mara/women/81I-F4P002?ColorId=MDA10&lvrid=_p_dLCG_gw'],81I-F4P002,81I-F4P002,dida silk satin top,pull on model is wearing a size 38 made in italy,"[['women', 'MAX MARA']]",black_005,565.0,565.0,"['36 IT', '38 IT', '40 IT', '42 IT', '44 IT', '46 IT', '48 IT']","['48 IT', '42 IT', '36 IT', '46 IT', '38 IT', '40 IT', '44 IT']","['https://images.lvrcdn.com/c/2025/01/02/0f3cf071-021c-4efd-adc2-84840771ccb1/752a47ae-fd8a-459e-adc5-38de0d156c1320250103141654.JPG', 'https://images.lvrcdn.com/c/2025/01/09/385898a5-9c50-406b-b8f3-607c71850a1a/3264c3d6-fa1a-465f-9ad6-769d930bf27a20250110092556.JPG', 'https://images.lvrcdn.com/c/2025/01/09/385898a5-9c50-406b-b8f3-607c71850a1a/3a97e300-ea6a-4194-b7a8-8ab8a4aa64f520250110092558.JPG', 'https://images.lvrcdn.com/c/2025/01/02/0f3cf071-021c-4efd-adc2-84840771ccb1/660bf22d-32ed-4704-89f6-f481bbe33e8020250103141652.JPG', 'https://images.lvrcdn.com/c/2025/01/02/0f3cf071-021c-4efd-adc2-84840771ccb1/e489b61d-5930-41bd-86e2-8f37fa670e7f20250103141649.JPG']",False,False,100% Silk,max mara,False,Top,Black,Silk
['https://www.luisaviaroma.com/en-us/p/max-mara/women/81I-WBC013?ColorId=MDA00&lvrid=_p_dLCG_gw'],81I-WBC013,81I-WBC013,s summer marin raffia effect tote bag,"height: 28cm width: 36cm depth: 23cm adjustable detachable strap
drop: 50cm double top handles logo details leather trim metal feet at base made in italy","[['women', 'MAX MARA']]",sabbia_004,1490.0,1490.0,['Unique'],['Unique'],"['https://images.lvrcdn.com/c/2024/11/06/bda726b0-9410-4331-8a6f-07af68edba91/3bf2dbd7-fd46-497a-b703-ca3ee94f21dd20241108124705.JPG', 'https://images.lvrcdn.com/c/2024/11/06/36a5dfed-49bc-4669-a408-7233de058c8b/accafea1-d51d-4794-b01d-da0317a5b41e20241108150722.JPG', 'https://images.lvrcdn.com/c/2024/11/06/36a5dfed-49bc-4669-a408-7233de058c8b/3f6d69d2-007f-4815-9934-cb96ad8f125320241108150719.JPG', 'https://images.lvrcdn.com/c/2024/11/06/bda726b0-9410-4331-8a6f-07af68edba91/312b1de5-1a31-4217-97ad-cbb876b4342b20241108124656.JPG', 'https://images.lvrcdn.com/c/2024/11/06/bda726b0-9410-4331-8a6f-07af68edba91/7fd9c2d1-dce8-4e09-ae86-514a21c7769220241108124659.JPG', 'https://images.lvrcdn.com/c/2024/11/06/bda726b0-9410-4331-8a6f-07af68edba91/7ca09954-e850-4669-8385-35e05d81fac020241108124702.JPG', 'https://images.lvrcdn.com/c/2024/11/06/bda726b0-9410-4331-8a6f-07af68edba91/d9550538-b29d-45a4-8c6c-a05c9ef3f98020241108124653.JPG']",False,False,"Main: 100% Polyamide, Details: 100% Calf",max mara,False,Bag,Beige,"Polyamide, Calf Leather"
['https://www.luisaviaroma.com/en-us/p/max-mara/women/80I-CD5070?ColorId=MDEy0&lvrid=_p_dLCG_gw'],80I-CD5070,80I-CD5070,cipria printed jersey t-shirt,printed front panel model is wearing a size s,"[['women', 'MAX MARA']]",white/pink_012,142.0,475.0,"['XS', 'S', 'M', 'L']","['M', 'XS', 'S', 'L']","['https://images.lvrcdn.com/c/2024/07/16/effda832-8f71-45ef-ad83-57770d359a99/06b69d7a-5351-4609-b5f0-f6ca24e70c5320240717130609.JPG', 'https://images.lvrcdn.com/c/2024/07/18/91820d89-3efd-4db3-b12f-531e552295ef/9a4eefae-3746-40a3-959f-ce70fa56dbee20240719093949.JPG', 'https://images.lvrcdn.com/c/2024/07/18/7c62194d-fc3e-41d7-bc8d-783f925299d9/83e899a8-c85b-4bd6-a884-789d081de5dd20240719085209.JPG', 'https://images.lvrcdn.com/c/2024/07/16/effda832-8f71-45ef-ad83-57770d359a99/46fa8a3a-29ca-428b-ac46-d4ca494e577b20240717130942.JPG', 'https://images.lvrcdn.com/c/2024/07/16/effda832-8f71-45ef-ad83-57770d359a99/9fa808d4-9b27-4013-b636-03ee0ae02d0020240717130606.JPG']",False,False,100% Cotton,max mara,True,T-Shirt,White/Pink,Cotton
['https://www.luisaviaroma.com/en-us/p/weekend-max-mara/women/81I-KOZ013?ColorId=MDAx0&lvrid=_p_dF4U_gw'],81I-KOZ013,81I-KOZ013,volante embroidered wide cropped pants,elastic waistband two side pockets embroidered front panels cropped length model is wearing a size 40,"[['women', 'WEEKEND MAX MARA']]",white_001,410.0,410.0,"['34 IT', '36 IT', '38 IT', '40 IT', '42 IT', '44 IT', '46 IT', '48 IT']","['48 IT', '42 IT', '36 IT', '46 IT', '38 IT', '34 IT', '40 IT', '44 IT']","['https://images.lvrcdn.com/c/2024/11/07/83631969-7a47-42ad-92b8-ae5c38a4742f/84f8b211-8f88-4e0d-a0d3-d582a67f197d20241112104624.JPG', 'https://images.lvrcdn.com/c/2024/11/07/6a61bd50-7f37-4cdb-9f75-1e1edf26ad4b/b43f333d-623b-402d-9e34-0d1326e91ab020241111093533.JPG', 'https://images.lvrcdn.com/c/2024/11/07/6a61bd50-7f37-4cdb-9f75-1e1edf26ad4b/6ad5e9a1-7399-4f27-9f8e-8f57643cf6f220241111093535.JPG', 'https://images.lvrcdn.com/c/2024/11/07/83631969-7a47-42ad-92b8-ae5c38a4742f/461eeab9-a9e0-4e0b-b543-3cfdc1afa20720241112104619.JPG', 'https://images.lvrcdn.com/c/2024/11/07/83631969-7a47-42ad-92b8-ae5c38a4742f/80d7f4c2-2cef-46bc-ad9f-5eff6d64d61820241112104621.JPG']",False,False,"75% Cotton, 25% Linen",weekend max mara,False,Pants,White,"Cotton, Linen"
['https://www.luisaviaroma.com/en-us/p/weekend-max-mara/women/81I-F4U005?ColorId=MDAx0&lvrid=_p_dF4U_gw'],81I-F4U005,81I-F4U005,balia jacket,front button closure two front pockets model is wearing a size 42,"[['women', 'WEEKEND MAX MARA']]",ecru_001,650.0,650.0,"['34 IT', '36 IT', '38 IT', '40 IT', '42 IT', '44 IT', '46 IT', '48 IT', '50 IT']","['48 IT', '42 IT', '36 IT', '46 IT', '38 IT', '34 IT', '40 IT', '50 IT', '44 IT']","['https://images.lvrcdn.com/c/2024/07/29/8ca4c701-09f5-4f25-9e4f-eaeaa6a6a920/48180821-4d62-4be3-b4cd-b0062d4bd70020240730143518.JPG', 'https://images.lvrcdn.com/c/2024/07/29/534af2fb-ef91-433b-8bc6-e61144eef800/81eae713-dc4a-4a6d-bc1e-4432a232df4f20240730073634.JPG', 'https://images.lvrcdn.com/c/2024/07/29/534af2fb-ef91-433b-8bc6-e61144eef800/9bcaf676-97f1-4489-9daf-6248f76da05b20240730073636.JPG', 'https://images.lvrcdn.com/c/2024/07/29/8ca4c701-09f5-4f25-9e4f-eaeaa6a6a920/82333676-5130-4800-bad6-f0b0546820e320240730143504.JPG', 'https://images.lvrcdn.com/c/2024/07/29/8ca4c701-09f5-4f25-9e4f-eaeaa6a6a920/dc1d0c62-463e-4fdc-a400-bfc49ba7dd3120240730143500.JPG']",False,False,"Main: 93% Virgin Wool, 7% Polyester, Lining: 50% Acetate, 50% Viscose",weekend max mara,False,Jacket,Ecru,"Virgin Wool, Polyester, Acetate, Viscose"
['https://www.luisaviaroma.com/en-us/p/max-mara/women/81I-CD5023?ColorId=MDI10&lvrid=_p_dLCG_gw'],81I-CD5023,81I-CD5023,apollo crepe de chine shirt,concealed front button closure button cuffs self-tie collar model is wearing a size 42,"[['women', 'MAX MARA']]",red_025,865.0,865.0,"['34 IT', '36 IT', '38 IT', '40 IT', '42 IT', '44 IT', '46 IT', '48 IT', '50 IT']","['48 IT', '42 IT', '36 IT', '46 IT', '38 IT', '34 IT', '40 IT', '50 IT', '44 IT']","['https://images.lvrcdn.com/c/2024/07/22/59af6d5c-93e8-4bf2-b604-a360b9089346/31882da8-bcad-430e-86a8-5df8e283a57c20240723141407.JPG', 'https://images.lvrcdn.com/c/2024/07/22/be799352-30c6-4d97-a3ac-4c4e65116769/28d4a08e-ec25-4772-ad68-5fd90b10425020240723075652.JPG', 'https://images.lvrcdn.com/c/2024/07/22/be799352-30c6-4d97-a3ac-4c4e65116769/6af01739-0c5e-4d23-b263-f6bb91213ec020240723075655.JPG', 'https://images.lvrcdn.com/c/2024/07/22/59af6d5c-93e8-4bf2-b604-a360b9089346/9ff823e8-feec-4a96-aab5-457764a9085820240723141401.JPG', 'https://images.lvrcdn.com/c/2024/07/22/59af6d5c-93e8-4bf2-b604-a360b9089346/5b730be5-ac6d-49f5-9c65-f3ca15d82ac420240723141404.JPG']",False,False,100% Silk,max mara,False,Shirt,Red,Silk
['https://www.luisaviaroma.com/en-us/p/sportmax/women/81I-50S006?ColorId=MDAz0&lvrid=_p_dMA3_gw'],81I-50S006,81I-50S006,acline1234 viscose twill v neck dress,asymmetrical construction model is wearing a size 40 made in italy,"[['women', 'SPORTMAX']]",black_003,1290.0,1290.0,"['36 IT', '38 IT', '40 IT', '42 IT', '44 IT']","['42 IT', '36 IT', '38 IT', '40 IT', '44 IT']","['https://images.lvrcdn.com/c/2024/11/05/c92ef28b-3d9f-4814-8964-a780aa0ba43c/c346e322-2e9b-4533-bcb7-98d51fbe3aef20241106121256.JPG', 'https://images.lvrcdn.com/c/2024/11/05/46ccb965-8a2d-4442-9554-d4f243c88237/f01ef727-93b1-4001-9e8e-b78c4f3f28d420241106113440.JPG', 'https://images.lvrcdn.com/c/2024/11/05/46ccb965-8a2d-4442-9554-d4f243c88237/6350f321-d0ba-441f-8913-368938d5de5120241106113443.JPG', 'https://images.lvrcdn.com/c/2024/11/05/c92ef28b-3d9f-4814-8964-a780aa0ba43c/fab49609-d00e-45f4-bc6e-792c3a76567120241106121250.JPG', 'https://images.lvrcdn.com/c/2024/11/05/c92ef28b-3d9f-4814-8964-a780aa0ba43c/f239b839-bc3b-493a-b959-28880648e73820241106121253.JPG']",False,False,100% Viscose,sportmax,False,Dress,Black,Viscose
['https://www.luisaviaroma.com/en-us/p/s-max-mara/women/81I-519033?ColorId=MDA00&lvrid=_p_d5K2_gw'],81I-519033,81I-519033,leila twill belted jacket,front snap button and concealed zip closure four front pockets model is wearing a size 42,"[['women', ""'S MAX MARA""]]",camel_004,1290.0,1290.0,"['34 IT', '36 IT', '38 IT', '40 IT', '42 IT', '44 IT', '46 IT', '48 IT', '50 IT']","['48 IT', '42 IT', '36 IT', '46 IT', '38 IT', '34 IT', '40 IT', '50 IT', '44 IT']","['https://images.lvrcdn.com/c/2024/11/07/03b4b246-d7c1-4766-9562-af6a71d23822/c1dde307-2c1a-4259-a8ab-a57aa6c320bd20241108140551.JPG', 'https://images.lvrcdn.com/c/2024/11/08/908e2a33-f51a-48bf-b68e-a9a85d6c7015/a5cd7835-c620-4454-9027-950623efe34020241111113718.JPG', 'https://images.lvrcdn.com/c/2024/11/08/908e2a33-f51a-48bf-b68e-a9a85d6c7015/f351da53-5752-465d-b0cf-d127e9b0d0c820241111113716.JPG', 'https://images.lvrcdn.com/c/2024/11/08/908e2a33-f51a-48bf-b68e-a9a85d6c7015/338a9f67-4b62-4f0b-96fc-7dc3a6c0e5d220241111113721.JPG', 'https://images.lvrcdn.com/c/2024/11/07/03b4b246-d7c1-4766-9562-af6a71d23822/b18c0ca7-4b3e-4d67-bb48-1f9724a6e08e20241108140546.JPG', 'https://images.lvrcdn.com/c/2024/11/07/03b4b246-d7c1-4766-9562-af6a71d23822/d3112415-1c04-46be-b3d1-138d294ccee820241108140543.JPG', 'https://images.lvrcdn.com/c/2024/11/07/03b4b246-d7c1-4766-9562-af6a71d23822/3fc04298-268e-4537-96ab-65cd8c381a0d20241108140548.JPG']",False,False,"66% Cotton, 34% Polyester",'s max mara,False,Blazer,Camel,"Cotton, Polyester"
['https://www.luisaviaroma.com/en-us/p/weekend-max-mara/women/81I-F4U030?ColorId=MDAx0&lvrid=_p_dF4U_gw'],81I-F4U030,81I-F4U030,scenico viscose & cashmere hoodie,non-detachable hood with drawstring ribbed trim one front kangaroo pocket model is wearing a size s,"[['women', 'WEEKEND MAX MARA']]",grey_001,475.0,475.0,"['XS', 'S', 'M', 'L', 'XL']","['M', 'XS', 'XL', 'S', 'L']","['https://images.lvrcdn.com/c/2024/07/29/728d22c7-7389-4496-9d6d-1d3493bdafc3/2585370b-71ce-4490-8c07-d066248086d620240730144856.JPG', 'https://images.lvrcdn.com/c/2024/07/29/0a3bb23b-8747-48fd-a893-5b50fc26ba35/cb64cc76-4ec0-4ccb-9f7c-dc8af871e47520240730073616.JPG', 'https://images.lvrcdn.com/c/2024/07/29/0a3bb23b-8747-48fd-a893-5b50fc26ba35/b4d740ae-164b-41b8-9b04-d74d2086cbbf20240730073618.JPG', 'https://images.lvrcdn.com/c/2024/07/29/728d22c7-7389-4496-9d6d-1d3493bdafc3/2a77a44f-3685-472d-b3ae-8f8af394e0e020240730144853.JPG', 'https://images.lvrcdn.com/c/2024/07/29/728d22c7-7389-4496-9d6d-1d3493bdafc3/24571763-ba77-43f5-acac-ea214c49ea1e20240730144850.JPG']",False,False,"40% Wool, 25% Polyamide, 25% Viscose, 10% Cashmere",weekend max mara,False,Hoodie,Grey,"Wool, Polyamide, Viscose, Cashmere"
['https://www.luisaviaroma.com/en-us/p/s-max-mara/women/79I-519005?ColorId=MDA20&lvrid=_p_d5K2_gw'],79I-519005,79I-519005,daria linen shirt w/ stitching details,length: 82cm front button closure button cuffs stitching details two breast pockets model is wearing a size 42,"[['women', ""'S MAX MARA""]]",white_006,156.0,625.0,"['40 IT', '42 IT', '44 IT']","['42 IT', '44 IT', '40 IT']","['https://images.lvrcdn.com/c/2023/10/19/4e1be0b6-585f-4024-bc96-ab4921a3ace0/310b5f44-4c50-4a94-bf8d-f297cb0a014d20231020085627.JPG', 'https://images.lvrcdn.com/c/p/79I/519/005/6485ee33-8ff9-498e-bccb-08c87505882a.JPG', 'https://images.lvrcdn.com/c/p/79I/519/005/423b7444-26b6-4bef-868e-6261a590702c.JPG', 'https://images.lvrcdn.com/c/2023/11/17/cdd78ee1-8d25-478f-be81-0282650d50e1/f1232534-d77d-4f5b-bdac-c1475880118820231122114046.JPG', 'https://images.lvrcdn.com/c/2023/10/19/4e1be0b6-585f-4024-bc96-ab4921a3ace0/d5670717-9d76-4351-8ccd-669fa210d67320231020085637.JPG']",False,False,100% Flax,'s max mara,True,Shirt,White,Flax
['https://www.luisaviaroma.com/en-us/p/s-max-mara/women/80I-519035?ColorId=MDAy0&lvrid=_p_d5K2_gw'],80I-519035,80I-519035,ines rib knit wool & cashmere sweater,mock neck rib knit model is wearing a size s made in italy,"[['women', ""'S MAX MARA""]]",brown_002,223.0,745.0,"['XS', 'XL']","['XS', 'XL']","['https://images.lvrcdn.com/c/2024/05/13/7268b15f-db2c-41b8-9f82-71a64c921774/d8fc895c-8707-4188-b5d4-bd1a353a002920240514124937.JPG', 'https://images.lvrcdn.com/c/2024/05/13/cd352dfd-148b-4a12-aee8-81f77a536d11/ded864e5-f0d2-40c7-9325-9a6b735a2a8f20240514102052.JPG', 'https://images.lvrcdn.com/c/2024/05/13/cd352dfd-148b-4a12-aee8-81f77a536d11/9b55135d-b2aa-49bd-8596-0d3d1fe7f21e20240514102054.JPG', 'https://images.lvrcdn.com/c/2024/05/13/7268b15f-db2c-41b8-9f82-71a64c921774/32593dfd-c7c5-455e-8c41-218696a5d05020240514124934.JPG', 'https://images.lvrcdn.com/c/2024/05/13/7268b15f-db2c-41b8-9f82-71a64c921774/0e7c97c7-6757-432a-824c-1ca54d5aa3bf20240514124940.JPG']",False,False,"80% Wool, 20% Cashmere",'s max mara,True,Sweater,Brown,"Wool, Cashmere"
['https://www.luisaviaroma.com/en-us/p/max-mara/women/81I-CD5038?ColorId=MDAz0&lvrid=_p_dLCG_gw'],81I-CD5038,81I-CD5038,wilma knit pants,elastic waistband model is wearing a size s,"[['women', 'MAX MARA']]",light beige_003,519.0,519.0,"['XS', 'S', 'M', 'L', 'XL']","['M', 'XS', 'XL', 'S', 'L']","['https://images.lvrcdn.com/c/2024/07/23/2557e342-5a6a-4131-93ca-845831a46253/a37df0df-6f87-4869-962d-d79eac35df5920240724141855.JPG', 'https://images.lvrcdn.com/c/2024/07/23/d6ac0f19-a345-4b0a-89a2-3a3513b3e8da/cd11b79b-9657-419a-b1e7-d21bfac424f420240724081655.JPG', 'https://images.lvrcdn.com/c/2024/07/23/d6ac0f19-a345-4b0a-89a2-3a3513b3e8da/7a68165f-e84b-4229-98f4-268cad6e0eb720240724081658.JPG', 'https://images.lvrcdn.com/c/2024/07/23/2557e342-5a6a-4131-93ca-845831a46253/329d86af-516c-4624-be6a-b86f05ff0f3120240724141853.JPG', 'https://images.lvrcdn.com/c/2024/07/23/2557e342-5a6a-4131-93ca-845831a46253/fef9430f-5d84-4f54-a032-395eed0110ae20240724141850.JPG']",False,False,100% Virgin Wool,max mara,False,Pants,Light Beige,Virgin Wool
['https://www.luisaviaroma.com/en-us/p/max-mara/women/81I-CD5013?ColorId=MDAy0&lvrid=_p_dLCG_gw'],81I-CD5013,81I-CD5013,cuba plush short coat,front button closure two side pockets lined model is wearing a size s made in italy,"[['women', 'MAX MARA']]",beige_002,2214.0,2214.0,"['XS', 'S', 'M', 'L']","['M', 'XS', 'S', 'L']","['https://images.lvrcdn.com/c/2025/01/07/e0919918-491e-4ad0-a48a-d8c6011cee08/d23c75e8-a0d3-4782-bc8b-2033ac38010320250108121022.JPG', 'https://images.lvrcdn.com/c/2025/01/09/4d3a2bde-fe90-4730-ad96-e9609c76e6fe/28a71a28-fc1d-4d1a-9b88-f06ab51795ef20250110092230.JPG', 'https://images.lvrcdn.com/c/2025/01/09/4d3a2bde-fe90-4730-ad96-e9609c76e6fe/a22de611-394c-4929-9ca2-682e55240c4220250110092639.JPG', 'https://images.lvrcdn.com/c/2025/01/07/e0919918-491e-4ad0-a48a-d8c6011cee08/2ff54fa6-984c-40b4-9c5a-60cfe734b05020250108121019.JPG', 'https://images.lvrcdn.com/c/2025/01/07/e0919918-491e-4ad0-a48a-d8c6011cee08/7730f069-ee20-4af5-ad1a-82ed0eebfebd20250108121016.JPG']",False,False,"Main: 62% Alpaca, 26% Virgin Wool, 12% Silk, Lining: 100% Silk",max mara,False,Coat,Beige,"Alpaca, Virgin Wool, Silk"
['https://www.luisaviaroma.com/en-us/p/max-mara/women/78I-T1U012?ColorId=MDAyMEU1&lvrid=_p_dLCG_gw'],78I-T1U012,78I-T1U012,emil mask acetate sunglasses,temple: 115mm acetate frame lens category: 3 100% uva/uvb protection not compatible with prescription lenses,[['women']],grey/brown_0020e,124.0,249.0,['Unique'],['Unique'],"['https://images.lvrcdn.com/c/2023/12/20/2ef05c8f-24d9-41ac-9f3c-f29cf3698bf5/9a0a0cf5-aa09-433f-9172-55f4b329057820231221111142.JPG', 'https://images.lvrcdn.com/c/2024/01/16/da38aaf2-ed90-4301-b105-132a144f1540/da72ce9e-5da4-4f3b-8a0b-d97bca17ba1b20240119122236.JPG', 'https://images.lvrcdn.com/c/2023/12/20/2ef05c8f-24d9-41ac-9f3c-f29cf3698bf5/4ec71921-19a2-49f1-8104-e6238185c76020231221111145.JPG', 'https://images.lvrcdn.com/c/2023/12/20/2ef05c8f-24d9-41ac-9f3c-f29cf3698bf5/f79d7e3f-51df-41cf-b538-2cdba31029a720231221111137.JPG']",False,False,Acetate,max mara,True,Shorts,White,Cotton
['https://www.luisaviaroma.com/en-us/p/max-mara/women/79I-F4V026?ColorId=MDAz0&lvrid=_p_dLCG_gw'],79I-F4V026,79I-F4V026,zebio cotton knit v neck vest,"ribbed collar, arm openings and hem model is wearing a size s","[['women', 'MAX MARA']]",white_003,127.0,365.0,"['XS', 'M', 'L', 'XL']","['M', 'XS', 'XL', 'L']","['https://images.lvrcdn.com/c/2024/02/01/bbc65e8f-323f-439a-850f-fbaa294ec65d/0945bda4-9288-485d-b361-da8dd25a14d720240205102041.JPG', 'https://images.lvrcdn.com/c/2024/02/07/5d1f1188-8d36-486f-8f8e-d5c44d3799d5/4661a112-0f0f-49b3-bcf6-365b49ef878020240209143413.JPG', 'https://images.lvrcdn.com/c/2024/02/07/5d1f1188-8d36-486f-8f8e-d5c44d3799d5/cfd2380f-3f44-4e58-a80a-40315d46e84c20240209143410.JPG', 'https://images.lvrcdn.com/c/2024/02/01/bbc65e8f-323f-439a-850f-fbaa294ec65d/83b841dd-c1eb-479a-9ff1-cf1a918f205520240205102043.JPG', 'https://images.lvrcdn.com/c/2024/02/01/bbc65e8f-323f-439a-850f-fbaa294ec65d/1422ed17-ef9a-4679-a26a-7c0d4f592ceb20240205102037.JPG']",False,False,"92% Cotton, 8% Polyester",max mara,True,Vest,White,"Cotton, Polyester"
['https://www.luisaviaroma.com/en-us/p/s-max-mara/women/81I-5K2001?ColorId=MDMz0&lvrid=_p_d5K2_gw'],81I-5K2001,81I-5K2001,livia belted wool long coat,front self-tie closure at waist model is wearing a size 42,"[['women', ""'S MAX MARA""]]",camel_033,1790.0,1790.0,"['34 IT', '36 IT', '38 IT', '40 IT', '42 IT', '44 IT', '46 IT', '48 IT', '50 IT']","['48 IT', '42 IT', '36 IT', '46 IT', '38 IT', '34 IT', '40 IT', '50 IT', '44 IT']","['https://images.lvrcdn.com/c/2024/07/24/b8b22bcf-9a3a-4506-8117-d9e8d5a31790/c99f0b4f-d715-4c5c-a27e-cbc59c12acd620240725130439.JPG', 'https://images.lvrcdn.com/c/2024/07/24/e5e35e23-253a-4069-9d0d-45e4d344bbce/33bc2f42-d977-4794-8600-de220f6bd5b020240725084335.JPG', 'https://images.lvrcdn.com/c/2024/07/24/e5e35e23-253a-4069-9d0d-45e4d344bbce/e8eab962-e57b-4926-90a2-f4b804f810dc20240725084333.JPG', 'https://images.lvrcdn.com/c/2024/07/24/b8b22bcf-9a3a-4506-8117-d9e8d5a31790/cac407c5-db2c-4828-a380-81c3b1aeaef020240725130433.JPG', 'https://images.lvrcdn.com/c/2024/07/24/b8b22bcf-9a3a-4506-8117-d9e8d5a31790/5871b070-8324-4a54-a312-44e3b3d9034120240725130436.JPG']",False,False,100% Virgin Wool,'s max mara,False,Coat,Camel,Virgin Wool
['https://www.luisaviaroma.com/en-us/p/max-mara/women/80I-50R005?ColorId=MDE20&lvrid=_p_dLCG_gw'],80I-50R005,80I-50R005,tedgirl alpaca blend long coat,"notched lapels front button closure two side pockets lined model is wearing a size s fits true to size, buy your usual size made in italy","[['women', 'MAX MARA']]",dark khaki_016,4290.0,4290.0,"['XS', 'M', 'L']","['M', 'XS', 'L']","['https://images.lvrcdn.com/c/2024/08/28/498122d9-3288-4c94-90a8-aba511b619de/aee6d933-c2ab-4069-83cb-fa3ae6fa538620240829084943.JPG', 'https://images.lvrcdn.com/c/2024/08/29/34fd8d59-b530-434f-9e57-bea1286266c0/356dbfb9-8adc-4347-94f5-47d742813d1d20240830082207.JPG', 'https://images.lvrcdn.com/c/2024/08/29/34fd8d59-b530-434f-9e57-bea1286266c0/53260845-efe3-475e-89f4-6b2e2438c30620240830082205.JPG', 'https://images.lvrcdn.com/c/2024/08/28/498122d9-3288-4c94-90a8-aba511b619de/eabc67a7-ebcc-4751-9993-a08af943a3ed20240829084937.JPG', 'https://images.lvrcdn.com/c/2024/08/28/498122d9-3288-4c94-90a8-aba511b619de/c316eb85-e2b4-4144-9779-aa929c21401320240829084940.JPG']",False,False,"62% Alpaca, 26% Virgin Wool, 12% Silk",max mara,False,Coat,Dark Khaki,"Alpaca, Virgin Wool, Silk"
