url,product_id,ref,main_title,description,full_path,color,current_price,previous_price,available_sizes,all_sizes,images,outlet_color,excluweb_color,material,brand,discounted,Category,Color,Material
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/bikini-tops/asia-halterneck-bikini-top/1647597303515417'],1647597303515417,1647597303515417,asia halterneck bikini top,max mara's 'asia' bikini top is designed in a higher-coverage balconette style with a gathered detail at the front. it's made from stretch fabric in an earthy 'rust' shade and has lightly padded cups. remove the detachable strap to create a bandeau neckline.,[['Max Mara']],brown,74.0,185.0,"['large', 'x large']","['medium', 'xx large', 'x large', 'large', 'small', 'x small']","['https://www.net-a-porter.com/variants/images/1647597303515417/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597303515417/fr/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597303515417/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597303515417/cu/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597303515417/e1/w600_q80.jpg']",False,False,"Brick stretchnylon  Ties at neck and back  90% nylon, 10% elastane  Hand wash  Designer color: Rust  Lotion, sunscreen, oil and chlorine can cause discoloration of this item; this is not a manufacturing defect. Please follow care instructions to keep your swimwear in the best condition",max mara,True,Pants,black,Stretch Jersey
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/shirts/filmato-silk-crepe-de-chine-blouse/1647597330182791'],1647597330182791,1647597330182791,filmato silk crepe de chine blouse,"max mara is renowned for its clean lines and minimalist aesthetic. endlessly wearable, this 'filmato' blouse is cut from languid silk crepe de chine and has a slightly loose fit that looks great tucked into the brand's slick tailoring.",[['Max Mara']],black,448.0,895.0,['16'],"['10', '12', '8', '6', '18', '16', '14']","['https://www.net-a-porter.com/variants/images/1647597330182791/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330182791/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330182791/fr/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330182791/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330182791/cu/w600_q80.jpg']",False,False,Black silk crepe de chine   Partially concealed button fastenings through front   100% silk   Dry clean,max mara,True,Blouse,black,Silk Crepe de Chine
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/short-and-mini/jessica-pleated-wool-shorts/1647597337802709'],1647597337802709,1647597337802709,jessica pleated wool shorts,"tailoring is a pillar of max mara's identity - you can always count on the brand for well-made classics, like these 'jessica' shorts. they're cut from wool and sharply pleated at the waistband. wear yours with the matching vest.",[['Max Mara']],camel,387.0,645.0,"['4', '10', '16', '14']","['10', '12', '8', '4', '6', '18', '16', '14']","['https://www.net-a-porter.com/variants/images/1647597337802709/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597337802709/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597337802709/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597337802709/cu/w600_q80.jpg']",False,False,"Camel wool  Concealed button, hook and zip fastening at front  100% wool; lining: 95% acetate, 5% elastane  Dry clean",max mara,True,Top,camel,Wool
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/trench-coats/cicladi-cable-knit-trimmed-wool-and-cotton-blend-gabardine-trench-coat/1647597337803030'],1647597337803030,1647597337803030,cicladi cable-knit trimmed wool and cotton-blend gabardine trench coat,"artful and playful, max mara's 'cicladi' coat is offset with cable-knit sleeves that also feel wonderfully warm. the body is tailored from water-repellent wool and cotton-blend gabardine with all the classic touches of a trench.",[['Max Mara']],white,1734.0,2890.0,"['8', '10', '12']","['10', '8', '12']","['https://www.net-a-porter.com/variants/images/1647597337803030/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597337803030/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597337803030/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597337803030/cu/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597337803030/e1/w600_q80.jpg']",False,False,"Ivory wool and cottonblend gabardine  Button fastenings through doublebreasted front  62% virgin wool, 38% cotton; trim: 100% virgin wool  Dry clean  Designer color: Vanilla",max mara,True,Coat,white,Wool and Cotton Blend Gabardine
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/bikini-bottoms/beachwear-sibilla-embellished-zebra-print-bikini-briefs/1647597330153006'],1647597330153006,1647597330153006,beachwear sibilla embellished zebra-print bikini briefs,"if you're looking for bold beachwear, look no further than max mara's line. these 'sibilla' briefs are made from stretch fabric printed with graphic zebra stripes. make sure to style yours with the matching bikini top for maximum impact.",[['Max Mara']],brown,93.0,155.0,"['x small', 'small', 'large', 'x large']","['medium', 'x large', 'large', 'small', 'x small']","['https://www.net-a-porter.com/variants/images/1647597330153006/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330153006/fr/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330153006/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330153006/cu/w600_q80.jpg']",False,False,"Darkbrown and white stretchpolyamide  Pull on   85% polyamide, 15% elastane  Hand wash  Lotion, sunscreen, oil and chlorine can cause discoloration of this item; this is not a manufacturing defect. Please follow care instructions to keep your swimwear in the best condition",max mara,True,Bikini Briefs,brown,Stretch Polyamide
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/blazers/wool-and-mohair-blend-twill-blazer/1647597330182794'],1647597330182794,1647597330182794,wool and mohair-blend twill blazer,max mara’s blazer has been tailored in italy from wool and mohair-blend twill that has a nice drape and soft feel to it. it's designed in a classic single-breasted silhouette and has notch lapels and streamlining darting just above the pockets. the neutral mushroom works nicely with everything.,[['Max Mara']],sand,984.0,1640.0,"['4', '6', '8', '10', '12', '14', '16', '18']","['4', '18', '6', '12', '14', '16', '10', '8']","['https://www.net-a-porter.com/variants/images/1647597330182794/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330182794/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330182794/fr/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330182794/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330182794/cu/w600_q80.jpg']",False,False,"Mushroom wool and mohairblend twill  Button fastening at front   85% wool, 15% mohair; lining: 65% acetate, 35% polyester   Dry clean",max mara,True,Sweater,beige,Wool and Cashmere Blend
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/mini-dresses/bartolo-twill-mini-dress/1647597354715458'],1647597354715458,1647597354715458,bartolo twill mini dress,max mara's 'bartolo' mini dress will become a trusted favorite in your closet. it's made from twill with curves tapering into the waist - the design is timeless and waiting to be styled in endless directions.,[['Max Mara']],black,690.0,690.0,['large'],"['medium', 'x large', 'large', 'small', 'x small']","['https://www.net-a-porter.com/variants/images/1647597354715458/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597354715458/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597354715458/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597354715458/cu/w600_q80.jpg']",False,False,"Black twill  Concealed hook and zip fastening at back  80% polyamide, 20% elastane  Hand wash or dry clean",max mara,False,Dress,black,Twill
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/midi-dresses/nupar-cotton-poplin-midi-dress/1647597304061590'],1647597304061590,1647597304061590,nupar cotton-poplin midi dress,"max mara's 'nupar' dress has a shirt-style shape that's perfect for tropical vacations or balmy days spent outside. made from vibrant coral cotton-poplin, it's designed with gathered details and drawstring ties at the cuffs for a feminine touch. the open collar and split hem accentuate the loose fit.",[['Max Mara']],peach,315.0,1050.0,"['6', '8', '10']","['4', '18', '6', '12', '14', '16', '10', '8']","['https://www.net-a-porter.com/variants/images/1647597304061590/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597304061590/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597304061590/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597304061590/cu/w600_q80.jpg']",False,False,Coral cottonpoplin  Slips on  100% cotton  Dry clean,max mara,True,Dress,peach,Cotton Poplin
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/round-neck/cashmere-t-shirt/1647597354715501'],1647597354715501,1647597354715501,cashmere t-shirt,"max mara's t-shirt is comfortable, luxurious and effortless to style. made from soft, insulating cashmere, it has a slightly loose fit with dropped shoulders and wide sleeves. wear it partially tucked into jeans or with the coordinating cardigan in our edit.",[['Max Mara']],beige,845.0,845.0,"['x small', 'small', 'medium', 'large']","['medium', 'x large', 'large', 'small', 'x small']","['https://www.net-a-porter.com/variants/images/1647597354715501/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597354715501/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597354715501/fr/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597354715501/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597354715501/cu/w600_q80.jpg']",False,False,Beige cashmere  Slips on  100% cashmere  Dry clean,max mara,False,T-Shirt,beige,Cashmere
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/round-neck/leisure-magico-wool-and-cashmere-blend-sweatshirt/1647597330163015'],1647597330163015,1647597330163015,leisure magico wool and cashmere-blend sweatshirt,"when max mara does the basics you know they're going to be in a league of their own. from the 'leisure' line, this 'magico' sweatshirt is made from a blend of wool and cashmere, so it's naturally soft and wonderfully warm. wash it with a specialist conditioner to protect the delicate fibers.",[['Max Mara']],white,248.0,495.0,"['large', 'x large']","['medium', 'x large', 'large', 'small', 'x small']","['https://www.net-a-porter.com/variants/images/1647597330163015/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330163015/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330163015/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330163015/cu/w600_q80.jpg']",False,False,"White wool and cashmereblend  Slips on  80% wool, 20% cashmere  Hand wash",max mara,True,Sweatshirt,white,Wool and Cashmere Blend
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/flared/norcia-pleated-stretch-jersey-flared-pants/1647597337802800'],1647597337802800,1647597337802800,norcia pleated stretch-jersey flared pants,"max mara's 'norcia' pants are the kind of style you can wear anywhere, from the office to the bar. they're made from fluid stretch-jersey and cut in an a-line silhouette with a slight flare at the hem.",[['Max Mara']],black,537.0,895.0,"['6', '10', '14', '16']","['4', '18', '6', '12', '14', '16', '10', '8']","['https://www.net-a-porter.com/variants/images/1647597337802800/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597337802800/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597337802800/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597337802800/cu/w600_q80.jpg']",False,False,"Black stretchjersey  Concealed button, hook and zip fastening at front  78% viscose, 16% polyamide, 6% elastane  Dry clean",max mara,True,Pants,black,Stretch Jersey
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/shirts/mazurca-silk-satin-shirt/1647597354715352'],1647597354715352,1647597354715352,mazurca silk-satin shirt,max mara's 'mazurca' shirt is cut from lustrous silk-satin with a smooth handle and fluid drape. it has a rounded hem and partially concealed placket that streamline the slightly loose shape. wear yours with straight-leg jeans and pumps.,[['Max Mara']],black,795.0,795.0,"['10', '16', '12', '8']","['10', '12', '8', '6', '16', '14']","['https://www.net-a-porter.com/variants/images/1647597354715352/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597354715352/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597354715352/fr/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597354715352/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597354715352/cu/w600_q80.jpg']",False,False,Black silksatin  Partially concealed button fastenings through front  100% silk  Dry clean,max mara,False,Shirt,black,Silk Satin
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/round-neck/leisure-tiglio-off-the-shoulder-wool-sweater/1647597330163059'],1647597330163059,1647597330163059,leisure tiglio off-the-shoulder wool sweater,"max mara's 'leisure' collection is filled with easy to wear, timeless styles like this 'tiglio' sweater. knitted from wool, it has ribbed trims including the wide panel that folds snugly over the shoulders to frame your décolletage.",[['Max Mara']],gray,213.0,425.0,"['medium', 'large', 'x large']","['medium', 'x large', 'large', 'small', 'x small']","['https://www.net-a-porter.com/variants/images/1647597330163059/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330163059/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330163059/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330163059/cu/w600_q80.jpg']",False,False,Gray wool  Slips on  100% wool  Hand wash,max mara,True,Sweater,gray,Wool
['https://www.net-a-porter.com/en-us/shop/product/max-mara/clothing/wide-leg/zinnia-pleated-jersey-wide-leg-pants/1647597330182764'],1647597330182764,1647597330182764,zinnia pleated jersey wide-leg pants,"carefully positioned pleats enhance the wide-leg shape of max mara's 'zinnia' pants, along with pressed creases. they've been tailored in italy from thick jersey and have a high-rise waistband - tuck your blouse, shirt or tank in to balance proportions.",[['Max Mara']],ivory,579.0,965.0,"['18', '14', '12', '8']","['10', '12', '8', '4', '6', '18', '16', '14']","['https://www.net-a-porter.com/variants/images/1647597330182764/in/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330182764/ou/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330182764/fr/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330182764/bk/w600_q80.jpg', 'https://www.net-a-porter.com/variants/images/1647597330182764/cu/w600_q80.jpg']",False,False,"White jersey  Concealed button, hook and zip fastening at front  60% polyamide, 40% cotton  Dry clean",max mara,True,Pants,ivory,Jersey
