url,product_id,ref,main_title,description,full_path,color,current_price,previous_price,available_sizes,all_sizes,images,outlet_color,excluweb_color,material,brand,discounted
['https://us.maxmara.com/p-5346044206007-arad-dark-grey'],5346044206007,5346044206,relaxed-fit wool cardigan,"stockinette-stitched cardigan in fine pure wool yarn featuring a relaxed fit and slightly cropped waist cut. the model boasts a v-neckline, long low set-in sleeves and patch front pockets. rib-knit trims. horn-look button fastening.","[['Homepage', 'Clothing', 'Clothing', 'Knitwear', 'Knitwear', 'Relaxed-fit wool cardigan']]",grey,222.0,445.0,[],"['XS', 'S', 'L', 'M', '2XL', 'XL']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5346044206/007/s3master/5346044206007-a-arad_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5346044206/007/s3details/5346044206007-b-arad_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5346044206/007/s3details/5346044206007-d-arad_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5346044206/007/s3details/5346044206007-e-arad_normal.jpg#product']",False,False,100% virgin wool.,weekend max mara,True
['https://us.maxmara.com/p-5946024206007-quinoa-milk'],5946024206007,5946024206,cotton print t-shirt,"long-sleeved crew-neck t-shirt in soft stretch cotton jersey fabric. the slim-fit model boasts one of the collection’s signature graphic prints on the front, in addition to a butterfly logo print on the back of the neck.","[['Homepage', 'Clothing', 'Clothing', 'Tops and t-shirts', 'Tops and t-shirts', 'Cotton print T-shirt']]",milk,82.0,165.0,"['XS', 'S', 'M', 'L']","['XS', 'S', 'L', 'M', '2XL', 'XL']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5946024206/007/s3master/5946024206007-a-quinoa_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5946024206/007/s3details/5946024206007-b-quinoa_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5946024206/007/s3details/5946024206007-d-quinoa_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5946024206/007/s3details/5946024206007-e-quinoa_normal.jpg#product']",False,False,"95% cotton, 5% elastane.",weekend max mara,True
['https://us.maxmara.com/p-2046034106004-ecru-black'],2046034106004,2046034106,stretch wool kimono blazer,"kimono-cut blazer in natural stretch pure woollen cloth. the model boasts a lapel collar, single-breasted button fastening, flap-adorned welt side pockets and a comfort-enhancing central rear cut. the volume is wide at the top and fitted at the waist, emphasised by the seam along the hips and the deep pleats on the front.","[['Homepage', 'Coats and Jackets', 'Coats and Jackets', 'Jackets and blazers ', 'Jackets and blazers ', 'Stretch wool kimono blazer']]",black,833.0,1190.0,"['6', '12', '8', '10', '14']","['4', '6', '12', '0', '8', '10', '2', '14']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/2046034106/004/s3master/2046034106004-a-ecru_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/2046034106/004/s3details/2046034106004-b-ecru_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/2046034106/004/s3details/2046034106004-d-ecru_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/2046034106/004/s3details/2046034106004-e-ecru_normal.jpg#product']",False,False,"Fabric 100% virgin wool; lining 70% acetate, 30% polyester.",sportmax,True
['https://us.maxmara.com/p-1101015106001-cosa-black-white'],1101015106001,1101015106,wool tweed miniskirt,"straight-cut miniskirt made from wool tweed with welt pockets on the front, finished with contrasting leather piping and metal buttons. it is customised with a peony-coloured logo lining. invisible zip fastening on the back.","[['Homepage', 'Clothing', 'Clothing', 'Skirts', 'Skirts', 'Wool tweed miniskirt']]",white,675.0,675.0,"['4', '6', '12', '8', '10', '2', '14']","['4', '6', '12', '0', '16', '8', '10', '2', '14']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/1101015106/001/s3master/1101015106001-a-cosa_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/1101015106/001/s3details/1101015106001-b-cosa_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/1101015106/001/s3details/1101015106001-d-cosa_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/1101015106/001/s3details/1101015106001-e-cosa_normal.jpg#product']",False,False,"Fabric 87% virgin wool, 13% polyamide; lining 95% acetate, 5% elastane.",max mara,False
['https://us.maxmara.com/p-1141015106001-zic-white'],1141015106001,1141015106,wool canvas shorts,"shorts in double stretch wool canvas, characterized by a high-waisted silhouette with double pleats on the front, trouser crease and slanted side pockets. lined garment fastened with a wide waistband tab, zip fly and small hook.","[['Homepage', 'Clothing', 'Clothing', 'Trousers', 'Trousers', 'Wool canvas shorts']]",white,635.0,635.0,"['4', '6', '12', '0', '16', '8', '2', '10', '14']","['4', '6', '12', '0', '16', '8', '10', '2', '14']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/1141015106/001/s3master/1141015106001-a-zic_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/1141015106/001/s3details/1141015106001-b-zic_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/1141015106/001/s3details/1141015106001-d-zic_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/1141015106/001/s3details/1141015106001-e-zic_normal.jpg#product']",False,False,"Fabric 96% virgin wool, 4% elastane; - except joining thread; lining 95% acetate, 5% elastane.",max mara,False
['https://us.maxmara.com/p-9346074306008-baviera-ivory'],9346074306008,9346074306,wool and cashmere diamond-pattern cardigan,"crew-neck cardigan made of luxurious wool and cashmere yarn, with long raglan sleeves. embellished with an all-over diamond pattern and crochet-effect striped edges on the neck and front closure. finished with ribbed cuffs and hem. front fastening with buttons that fasten the other way.","[['Homepage', 'Clothing', 'Clothing', 'Knitwear', 'Knitwear', 'Wool and cashmere diamond-pattern cardigan']]",ivory,612.0,875.0,"['XS', 'S', 'XL', 'M']","['XS', 'S', 'L', 'M', 'XL']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/9346074306/008/s3master/9346074306008-a-baviera_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/9346074306/008/s3details/9346074306008-b-baviera_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/9346074306/008/s3details/9346074306008-d-baviera_normal.jpg#product']",False,False,"80% wool, 20% cashmere.",'s max mara,True
['https://us.maxmara.com/p-2136024206002-kiens12-medium-grey'],2136024206002,2136024206,oversized stretch wool trousers,"oversized trousers in soft, movement-flexible stretch wool flannel fabric. the mannish-style design boasts a branded internal waistband and leg volume-enhancing double dart detail. the slanted side pockets and welt rear pockets complete the model. this garment also comes with a metal buckle-fastening contrasting-colour leather belt.","[['Homepage', 'Clothing', 'Clothing', 'Trousers', 'Trousers', 'Oversized stretch wool trousers']]",grey,626.0,895.0,"['4', '6', '12', '0', '8', '2', '10']","['4', '6', '12', '0', '8', '10', '2', '14']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/2136024206/002/s3master/2136024206002-a-kiens12_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/2136024206/002/s3details/2136024206002-b-kiens12_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/2136024206/002/s3details/2136024206002-d-kiens12_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/2136024206/002/s3details/2136024206002-e-kiens12_normal.jpg#product']",False,False,"Trousers fabric 95% virgin wool, 5% elastane; with belt in cattle.",sportmax,True
['https://us.maxmara.com/p-5026014106004-opossum-tobacco'],5026014106004,5026014106,short water-repellent gabardine trench coat,"short double-breasted trench coat in water-repellent wool-blend gabardine fabric. the design boasts a wide lapel collar, buttoned flap-adorned side pockets and long raglan sleeves with adjustable cuff tab detail. embellished with shoulder epaulettes and a rain cape at the back. the partially-lined model features the weekend max mara logo printed on the yoke lining. button fastening.","[['Homepage', 'Coats and Jackets', 'Coats and Jackets', 'Trench', 'Trench', 'Short water-repellent gabardine trench coat']]",tobacco,675.0,965.0,"['4', '6', '12', '16', '8', '10', '2', '14']","['4', '6', '12', '0', '16', '8', '10', '2', '14']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5026014106/004/s3master/5026014106004-a-opossum_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5026014106/004/s3details/5026014106004-b-opossum_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5026014106/004/s3details/5026014106004-d-opossum_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5026014106/004/s3details/5026014106004-e-opossum_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5026014106/004/s3details/5026014106004-f-opossum_normal.jpg#product']",False,False,"Fabric 54% polyester, 44% virgin wool, 2% elastane; lining 100% cotton; sleeves lining 100% polyester.",weekend max mara,True
['https://us.maxmara.com/p-5136064106002-tortona-light-blue'],5136064106002,5136064106,wide-fit silk twill trousers,wide-fit trousers in fine pure silk twill fabric. the fluid-fit model boasts a shirred waistband and welt side pockets.,"[['Homepage', 'Clothing', 'Clothing', 'Trousers', 'Trousers', 'Wide-fit silk twill trousers']]",blue,262.0,525.0,"['4', '6', '16', '8', '10', '2']","['4', '6', '12', '0', '16', '8', '10', '2', '14']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5136064106/002/s3master/5136064106002-a-tortona_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5136064106/002/s3details/5136064106002-b-tortona_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5136064106/002/s3details/5136064106002-d-tortona_normal.jpg#product']",False,False,100% silk.,weekend max mara,True
['https://us.maxmara.com/p-2366044206007-flavia-medium-grey'],2366044206007,2366044206,pure wool mock polo-neck sweater,mock polo-neck sweater in pure virgin wool yarn featuring a rib-knit pattern that results in a naturally snug fit. hip-length model.,"[['Homepage', 'Clothing', 'Clothing', 'Knitwear', 'Knitwear', 'Pure wool mock polo-neck sweater']]",grey,416.0,595.0,"['XS', 'S', 'L', 'M', 'XL']","['XS', 'S', 'L', 'M', 'XL']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/2366044206/007/s3master/2366044206007-a-flavia_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/2366044206/007/s3details/2366044206007-b-flavia_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/2366044206/007/s3details/2366044206007-d-flavia_normal.jpg#product']",False,False,100% virgin wool.,sportmax,True
['https://us.maxmara.com/p-5511155406001-zeda-white'],5511155406001,5511155406,leather mini bag,"mini bag in soft leather featuring a compact rectangular design, zipped double compartment and flat pocket at the back, complete with weekend max mara lettering detail. the two removable shoulder straps – a short chain one and a longer adjustable leather strap – allow for handheld, shoulder or crossbody use. the front is customised with embossed butterfly logo detail. size: 18 x 6 x 13 cm.","[['Homepage', 'Bags and Shoes', 'Bags and Shoes', 'Bags', 'Bags', 'Leather mini bag']]",white,425.0,425.0,['ONE SIZE'],['ONE SIZE'],"['https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/5511155406/001/s3master/5511155406001-a-zeda_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/5511155406/001/s3details/5511155406001-b-zeda_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/5511155406/001/s3details/5511155406001-c-zeda_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/5511155406/001/s3details/5511155406001-d-zeda_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/5511155406/001/s3details/5511155406001-e-zeda_normal.jpg#product']",False,False,Handbag in cattle; lining in 100%polyester.,weekend max mara,False
['https://us.maxmara.com/p-1046074106004-osanna-white'],1046074106004,1046074106,gabardine wool blazer,"double-breasted blazer made of luxurious gabardine wool. semi-fitted silhouette with a peak lapel collar, welt pockets with flap applied on the front and set-in sleeves with buttons on the cuffs. lined in customised fabric with a central vent on the back and front fastening with visible buttons.","[['Homepage', 'Coats and Jackets', 'Coats and Jackets', 'Jackets and blazers ', 'Jackets and blazers ', 'Gabardine wool blazer']]",white,1295.0,1850.0,"['4', '6', '12', '16', '8', '10', '2', '14']","['4', '6', '12', '0', '16', '8', '10', '2', '14']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/1046074106/004/s3master/1046074106004-a-osanna_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/1046074106/004/s3details/1046074106004-b-osanna_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/1046074106/004/s3details/1046074106004-d-osanna_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/1046074106/004/s3details/1046074106004-e-osanna_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/1046074106/004/s3details/1046074106004-f-osanna_normal.jpg#product']",False,False,"Fabric 100% virgin wool; lining 65% acetate, 35% polyester.",max mara,True
['https://us.maxmara.com/p-5751145406005-addi-medium-grey'],5751145406005,5751145406,set of rhinestone brooches,"set of brooches in different shapes and sizes, made of metal and embellished with set rhinestones and crystals. lobster clasp at the back. ideal for illuminating your look.","[['Homepage', 'Accessories', 'Accessories', 'Jewelry', 'Jewelry', 'Set of rhinestone brooches']]",grey,125.0,125.0,['ONE SIZE'],['ONE SIZE'],"['https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/5751145406/005/s3master/5751145406005-a-addi_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/5751145406/005/s3details/5751145406005-d-addi_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2025/1/5751145406/005/s3details/5751145406005-e-addi_normal.jpg#product']",False,False,"Glass, metal. Distributed by Max Mara S.r.l., registered office in Reggio Emilia (Italy), Via Giulia Maramotti 4, 42124 (IT)",weekend max mara,False
['https://us.maxmara.com/p-1016054106003-ludmilla-tobacco'],1016054106003,1016054106,ludmilla icon coat,"a classic from the max mara wardrobe, a symbol of a laid-back allure that does not sacrifice luxurious fabrics and impeccable attention to detail. reinterpreted in 2016 and reintroduced in all the collections since then, it is one of the iconic pieces of the max mara style. it stands out with its generous, enveloping silhouette that embraces the body, and can be customised thanks to the coordinated belt. the kimono sleeves and large patch pockets underline its understated, refined luxury.
  
      made of hand-stitched double zibeline cashmere
 
      embellished with tailored pick stitch 
 
      lapel collar 
 
      front kimono sleeves, raglan back sleeves
 
      patch pockets 
 
      matching belt
 
      length: 120 cm / 47 inches","[['Homepage', 'Coats and Jackets', 'Coats and Jackets', 'Coats', 'Coats', 'Ludmilla Icon Coat']]",tobacco,6890.0,6890.0,"['4', '6', '0', '8', '2', '10']","['4', '6', '12', '0', '16', '8', '10', '2', '14']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/1016054106/003/s3master/1016054106003-a-ludmilla_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/1016054106/003/s3details/1016054106003-b-ludmilla_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/1016054106/003/s3details/1016054106003-d-ludmilla_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/1016054106/003/s3details/1016054106003-e-ludmilla_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/1016054106/003/s3details/1016054106003-f-ludmilla_normal.jpg#product']",False,False,Fabric 100% cashmere; - except joining thread.,max mara,False
['https://us.maxmara.com/p-5106024206001-managua-navy'],5106024206001,5106024206,pleated wool and satin skirt,"pleated midi skirt in technical wool fabric featuring a panel design with an asymmetrical hem and plissé-pleated lightweight satin side insert. embellished with in-seam side pockets, an elasticated waist and asymmetrical slit detail on the front and back. concealed side zip fastening.","[['Homepage', 'Clothing', 'Clothing', 'Skirts', 'Skirts', 'Pleated wool and satin skirt']]",navy,287.0,575.0,['12'],"['4', '6', '12', '0', '16', '8', '10', '2', '14']","['https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5106024206/001/s3master/5106024206001-a-managua_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5106024206/001/s3details/5106024206001-b-managua_normal.jpg#product', 'https://b2c-media.maxmara.com/sys-master/m0/MM/2024/2/5106024206/001/s3details/5106024206001-d-managua_normal.jpg#product']",False,False,"Fabric 53% polyester, 43% virgin wool, 4% elastane; fabric 2 100% polyester.",weekend max mara,True
